Master Subject ID,Primary Key,Occurred Date,Location,Subject Sex,Subject Race,Subject Race Ethnicity,X Coordinate,Y Coordinate,Council District,County Code,Zip Code,Census Tract,County Description
11927937: 2020241625,2020241625,01/24/2020 12:00:00 AM,5710 WHITEBROOK DR,F,B,Black,3141727,10085091,1,1,78724,22,TRAVIS COUNTY
11928098: 2020241625,2020241625,01/24/2020 12:00:00 AM,5710 WHITEBROOK DR,F,B,Black,3141727,10085091,1,1,78724,22,TRAVIS COUNTY
12189963: 2020291730,2020291730,01/29/2020 12:00:00 AM,6100 SENDERO HILLS PKWY,F,B,Black,3144880,10080429,1,1,78724,22.13,TRAVIS COUNTY
12387452: 2020322041,2020322041,02/01/2020 12:00:00 AM,3500 MANCHACA RD,M,W,White,3101660,10059276,5,1,78704,-,TRAVIS COUNTY
12452756: 20203610023,20203610023,12/26/2020 12:00:00 AM,406 E 6TH ST,M,W,Hispanic,3115566,10070504,9,1,78701,11,TRAVIS COUNTY
12845688: 20202520048,20202520048,09/08/2020 12:00:00 AM,8307 GUADALUPE ST,M,B,Black,3126321,10100977,4,1,78753,432,TRAVIS COUNTY
12846018: 20203460209,20203460209,12/11/2020 12:00:00 AM,7201 S CONGRESS AVE,M,B,Black,3103136,10041018,2,1,78745,24.22,TRAVIS COUNTY
12846709: 20201000102,20201000102,04/09/2020 12:00:00 AM,2000 CEDAR BEND DR,M,B,Black,3127006,10122447,7,1,78758,422,TRAVIS COUNTY
12846943: 20203230934,20203230934,11/18/2020 12:00:00 AM,500 E 7TH ST,M,B,Black,3115952,10070759,9,1,78701,11,TRAVIS COUNTY
12847744: 20202480767,20202480767,09/04/2020 12:00:00 AM,2922 CASTRO ST,M,W,Hispanic,3125861,10068901,3,1,78702,9,TRAVIS COUNTY
12860013: 20202480767,20202480767,09/04/2020 12:00:00 AM,2922 CASTRO ST,M,W,Hispanic,3125861,10068901,3,1,78702,9,TRAVIS COUNTY
12860013: 20202611028,20202611028,09/17/2020 12:00:00 AM,TILLERY ST / CASTRO ST,M,W,Hispanic,3126509,10068594,3,1,78702,9,TRAVIS COUNTY
12860013: 20202720736,20202720736,09/28/2020 12:00:00 AM,2922 CASTRO ST,M,W,Hispanic,3125861,10068901,3,1,78702,9,TRAVIS COUNTY
13828369: 20202960113,20202960113,10/22/2020 12:00:00 AM,4600 BLOCK ELMONT DR,M,W,Hispanic,3122853,10060648,3,1,78741,23.26,TRAVIS COUNTY
14549628: 20202111439,20202111439,07/29/2020 12:00:00 AM,3006 CATALINA DR,M,W,Hispanic,3116566,10054185,3,1,78741,23,TRAVIS COUNTY
14550366: 2020971361,2020971361,04/06/2020 12:00:00 AM,11100 S IH 35 NB,F,W,Hispanic,3098529,10023651,5,1,78747,24,TRAVIS COUNTY
15073558: 20203190883,20203190883,11/14/2020 12:00:00 AM,711 GREAT BRITAIN BLVD,M,W,Hispanic,3097305,10038161,2,1,78748,24.23,TRAVIS COUNTY
15533116: 20201320738,20201320738,05/11/2020 12:00:00 AM,6600 E BEN WHITE BLVD WB,M,W,Hispanic,3126192,10051197,3,1,78741,23.20,TRAVIS COUNTY
15663575: 20202250029,20202250029,08/12/2020 12:00:00 AM,1900 BLOCK E BEN WHITE BLVD WB,F,W,Hispanic,3113840,10051976,3,1,78741,23,TRAVIS COUNTY
15991054: 2020500202,2020500202,02/19/2020 12:00:00 AM,3209 S IH 35 SVRD NB,M,W,White,3114033,10054854,3,1,78741,23,TRAVIS COUNTY
15991948: 20201501365,20201501365,05/29/2020 12:00:00 AM,7605 CARVER AVE,F,W,Hispanic,3128494,10095588,4,1,78752,433,TRAVIS COUNTY
17105267: 2020940805,2020940805,04/03/2020 12:00:00 AM,5200 BLOCK N LAMAR BLVD,M,W,White,3117740,10089648,7,1,78756,2,TRAVIS COUNTY
17105267: 20201610441,20201610441,06/09/2020 12:00:00 AM,219 E 6TH ST,M,W,White,3114957,10070462,9,1,78701,11,TRAVIS COUNTY
17174842: 20202460927,20202460927,09/02/2020 12:00:00 AM,10305 GARBACZ DR,M,W,White,3089575,10031943,5,1,78748,319,TRAVIS COUNTY
17236774: 2020210892,2020210892,01/21/2020 12:00:00 AM,13201 N FM 620 RD NB,M,W,White,3096967,10143063,6,2,78729,204,WILLIAMSON COUNTY
17239897: 2020630682,2020630682,03/03/2020 12:00:00 AM,611 CONGRESS AVE,M,W,White,3114482,10070876,9,1,78701,11,TRAVIS COUNTY
17302826: 20203210699,20203210699,11/16/2020 12:00:00 AM,S 1ST ST,M,W,White,-,-,-,-,-,-,Other
17303566: 20202430507,20202430507,08/30/2020 12:00:00 AM,1000 W 40TH ST,M,W,White,3114416,10085264,10,1,78756,2,TRAVIS COUNTY
17304484: 2020171328,2020171328,01/17/2020 12:00:00 AM,1515 W BRAKER LN,F,B,Black,3126725,10114746,4,1,78758,417,TRAVIS COUNTY
17304484: 2020321651,2020321651,02/01/2020 12:00:00 AM,2608 BROCKTON DR,F,B,Black,3120367,10116439,7,1,78758,453,TRAVIS COUNTY
17304484: 2020441617,2020441617,02/13/2020 12:00:00 AM,1515 W BRAKER LN,F,B,Black,3126725,10114746,4,1,78758,417,TRAVIS COUNTY
17304802: 2020780193,2020780193,03/18/2020 12:00:00 AM,917 N LAMAR BLVD,M,W,White,3111344,10073099,9,1,78703,12,TRAVIS COUNTY
17309474: 20202990081,20202990081,10/25/2020 12:00:00 AM,400 E 6TH ST,M,B,Black,3115491,10070521,9,1,78701,11,TRAVIS COUNTY
17310847: 20201700135,20201700135,06/18/2020 12:00:00 AM,1500 RED RIVER ST,F,W,White,3116901,10073857,1,1,78701,7,TRAVIS COUNTY
17319531: 2020781512,2020781512,03/19/2020 12:00:00 AM,7100 CARVER AVE,M,B,Black,3127291,10093599,4,1,78752,434,TRAVIS COUNTY
17434914: 2020901181,2020901181,03/30/2020 12:00:00 AM,4415 MENCHACA RD,M,W,White,3100037,10055940,5,1,78745,20,TRAVIS COUNTY
18416048: 20201151366,20201151366,04/24/2020 12:00:00 AM,5007 LYNNWOOD ST,F,W,White,3114720,10090444,7,1,78756,2,TRAVIS COUNTY
19792663: 2020730099,2020730099,03/13/2020 12:00:00 AM,12900 N IH 35 SVRD SB,F,B,Black,3134231,10124161,7,1,78753,421,TRAVIS COUNTY
21497390: 20201390487,20201390487,05/18/2020 12:00:00 AM,2200 WILLOW CREEK DR,F,W,Hispanic,3118402,10057171,3,1,78741,23.15,TRAVIS COUNTY
22087776: 2020211470,2020211470,01/21/2020 12:00:00 AM,4004 MARATHON BLVD,F,W,White,3114096,10085630,10,1,78756,2,TRAVIS COUNTY
22089221: 20202230976,20202230976,08/10/2020 12:00:00 AM,10100 N IH 35 SVRD SB,M,W,White,3131877,10106582,4,1,78753,410,TRAVIS COUNTY
22546024: 20202380642,20202380642,08/25/2020 12:00:00 AM,3016 E 14TH ST,F,B,Black,3126752,10074727,1,1,78702,8,TRAVIS COUNTY
26345926: 20202920876,20202920876,10/18/2020 12:00:00 AM,6200 MIDDLEHAM PL,M,B,Black,3101102,10046894,2,1,78745,24.10,TRAVIS COUNTY
26542468: 2020521007,2020521007,02/21/2020 12:00:00 AM,7685 NORTHCROSS DR,F,B,Black,3115825,10102130,7,1,78757,15,TRAVIS COUNTY
26542468: 2020541652,2020541652,02/23/2020 12:00:00 AM,7685 NORTHCROSS DR,F,B,Black,3115825,10102130,7,1,78757,15,TRAVIS COUNTY
27002481: 2020680211,2020680211,03/08/2020 12:00:00 AM,411 E 6TH ST,M,B,Black,3115554,10070290,9,1,78701,11,TRAVIS COUNTY
27066807: 2020110955,2020110955,01/11/2020 12:00:00 AM,13601 SEA BISCUIT DR,M,W,Hispanic,3156962,10036565,2,1,78617,24.53,TRAVIS COUNTY
27070247: 20203060381,20203060381,11/01/2020 12:00:00 AM,400 E 6TH ST,M,W,Hispanic,3115491,10070521,9,1,78701,11,TRAVIS COUNTY
28050154: 2020940589,2020940589,04/03/2020 12:00:00 AM,504 W 24TH ST,M,W,White,3114209,10077981,9,1,78705,6,TRAVIS COUNTY
28901735: 20201980456,20201980456,07/16/2020 12:00:00 AM,1700 TERI RD,M,B,Black,3110785,10047817,2,1,78744,24.11,TRAVIS COUNTY
29427466: 20202621226,20202621226,09/18/2020 12:00:00 AM,1157 SALINA ST,M,W,Hispanic,3121574,10071826,1,1,78702,8,TRAVIS COUNTY
29753873: 20201141334,20201141334,04/23/2020 12:00:00 AM,7685 NORTHCROSS DR,M,B,Black,3115825,10102130,7,1,78757,15,TRAVIS COUNTY
29885224: 20201940220,20201940220,07/12/2020 12:00:00 AM,3210 E MARTIN LUTHER KING JR BLVD,F,W,Hispanic,3126764,10076516,1,1,78723,21,TRAVIS COUNTY
30345334: 20203341257,20203341257,11/29/2020 12:00:00 AM,2425 ASHDALE DR,M,W,White,3117105,10103924,7,1,78757,404,TRAVIS COUNTY
30802286: 20202680072,20202680072,09/24/2020 12:00:00 AM,400 E 6TH ST,M,B,Black,3115491,10070521,9,1,78701,11,TRAVIS COUNTY
30803828: 20201311507,20201311507,05/10/2020 12:00:00 AM,700 N IH 35 SVRD SB,M,B,Black,3116873,10070385,9,1,78701,11,TRAVIS COUNTY
30803828: 20202540856,20202540856,09/10/2020 12:00:00 AM,700 E 7TH ST,M,B,Black,3116612,10070581,9,1,78701,11,TRAVIS COUNTY
30803828: 20202940935,20202940935,10/20/2020 12:00:00 AM,N IH 35 SVRD NB / E 7TH ST,M,B,Black,3117148,10070276,3,1,78701,9,TRAVIS COUNTY
31261138: 20202940135,20202940135,10/20/2020 12:00:00 AM,2504 NEW YORK DR,F,W,Hispanic,3123547,10073108,1,1,78702,8,TRAVIS COUNTY
31523111: 202051170,202051170,01/05/2020 12:00:00 AM,1100 BLOCK SPRINGDALE RD,M,B,Black,3130813,10073236,1,1,78721,21,TRAVIS COUNTY
31523111: 2020620470,2020620470,03/02/2020 12:00:00 AM,600 BLOCK NECHES ST,M,B,Black,3115785,10070495,9,1,78701,11,TRAVIS COUNTY
31655439: 20201800092,20201800092,06/28/2020 12:00:00 AM,3329 E 12TH ST,F,W,White,3128254,10074325,1,1,78721,21,TRAVIS COUNTY
31655439: 20203550010,20203550010,12/20/2020 12:00:00 AM,3329 E 12TH ST,F,W,White,3128254,10074325,1,1,78721,21,TRAVIS COUNTY
31723161: 2020610164,2020610164,03/01/2020 12:00:00 AM,411 E 6TH ST,F,W,Hispanic,3115554,10070290,9,1,78701,11,TRAVIS COUNTY
31724430: 2020651329,2020651329,03/05/2020 12:00:00 AM,9100 BLOCK N IH 35 SVRD SB,M,B,Black,3129648,10101969,4,1,78753,431,TRAVIS COUNTY
31724430: 20202180313,20202180313,08/05/2020 12:00:00 AM,9307 N LAMAR BLVD,M,B,Black,3127918,10105255,4,1,78753,431,TRAVIS COUNTY
31729169: 202070767,202070767,01/07/2020 12:00:00 AM,6201 E US 290 HWY SVRD EB,M,B,Black,3126486,10090455,1,1,78723,21,TRAVIS COUNTY
31729169: 2020231272,2020231272,01/23/2020 12:00:00 AM,700 MIDDLE LN,M,B,Black,3130294,10103582,4,1,78753,431,TRAVIS COUNTY
32048328: 2020770615,2020770615,03/17/2020 12:00:00 AM,11805 ARABIAN TRL,M,W,White,3109477,10126799,10,1,78759,25,TRAVIS COUNTY
32180414: 20201401234,20201401234,05/19/2020 12:00:00 AM,1264 COLLINWOOD WEST DR,M,B,Black,3136601,10107827,1,1,78753,416,TRAVIS COUNTY
32245612: 2020260646,2020260646,01/26/2020 12:00:00 AM,8911 MERIDIAN OAK LN,F,W,White,3102891,10032227,5,1,78744,24.51,TRAVIS COUNTY
32511759: 20205021406,20205021406,06/01/2020 12:00:00 AM,900 N IH 35 NB,M,B,Hispanic,3117263,10071154,1,1,78701,9,TRAVIS COUNTY
32571806: 202021461,202021461,01/02/2020 12:00:00 AM,3115 CASTRO ST,F,W,White,3126334,10068582,3,1,78702,9,TRAVIS COUNTY
32965101: 20201550206,20201550206,06/03/2020 12:00:00 AM,N MOPAC EXPY SVRD SB / RESEARCH BLVD SVRD SB,M,W,White,3114072,10111523,10,1,78759,301,TRAVIS COUNTY
33099478: 20202801365,20202801365,10/06/2020 12:00:00 AM,1813 WEBBERVILLE RD,M,W,Hispanic,3135317,10076278,1,1,78721,21.10,TRAVIS COUNTY
33099926: 20201140243,20201140243,04/23/2020 12:00:00 AM,4405 E RIVERSIDE DR,F,B,Black,3120615,10058135,3,1,78741,23.14,TRAVIS COUNTY
33100554: 20202740172,20202740172,09/30/2020 12:00:00 AM,2200 S PLEASANT VALLEY RD,M,W,Hispanic,3119913,10057599,3,1,78741,23.16,TRAVIS COUNTY
33100918: 2020830050,2020830050,03/23/2020 12:00:00 AM,2017 GREENBROOK PKWY,M,B,Black,3130859,10084904,4,1,78723,21,TRAVIS COUNTY
33101213: 20202310876,20202310876,08/18/2020 12:00:00 AM,710 E BEN WHITE BLVD SVRD WB,M,B,Black,3111061,10053193,3,1,78704,23.22,TRAVIS COUNTY
33103047: 20203500189,20203500189,12/15/2020 12:00:00 AM,1141 AIRPORT BLVD,M,B,Black,3128790,10072313,3,1,78721,21.11,TRAVIS COUNTY
33107274: 2020751495,2020751495,03/15/2020 12:00:00 AM,11500 ROCK ROSE AVE,M,B,Black,3119461,10119310,7,1,78758,454,TRAVIS COUNTY
33108413: 20201171547,20201171547,04/26/2020 12:00:00 AM,RIVERSTONE DR / COLONY LOOP DR,M,B,Black,3150564,10081361,1,1,78724,22.22,TRAVIS COUNTY
33115461: 20202591245,20202591245,09/15/2020 12:00:00 AM,4804 RUSSET HILL DR,M,B,Black,3136124,10078745,1,1,78723,21,TRAVIS COUNTY
33131819: 2020800168,2020800168,03/20/2020 12:00:00 AM,500 E 7TH ST,M,B,Black,3115952,10070759,9,1,78701,11,TRAVIS COUNTY
33227969: 20201440080,20201440080,05/23/2020 12:00:00 AM,600 TRINITY ST,M,B,Black,3115397,10070441,9,1,78701,11,TRAVIS COUNTY
33293961: 20201421566,20201421566,05/21/2020 12:00:00 AM,10001 N CAPITAL OF TEXAS HWY NB,M,W,Hispanic,3114411,10115303,7,1,78759,324,TRAVIS COUNTY
33296053: 20201190633,20201190633,04/28/2020 12:00:00 AM,E ANDERSON LN SVRD EB / CAMERON RD,F,B,Black,3131489,10094497,4,1,78752,402,TRAVIS COUNTY
33296053: 20202821409,20202821409,10/08/2020 12:00:00 AM,E 51ST ST / CAMERON RD,F,B,Black,3124391,10085920,4,1,78723,21,TRAVIS COUNTY
33297486: 2020290059,2020290059,01/29/2020 12:00:00 AM,5408 MANCHACA RD,M,W,White,3097697,10051650,5,1,78745,-,TRAVIS COUNTY
33358779: 20202581252,20202581252,09/14/2020 12:00:00 AM,2425 E RIVERSIDE DR,F,W,Hispanic,3120234,10058981,3,1,78741,23.16,TRAVIS COUNTY
33423814: 20202310419,20202310419,08/18/2020 12:00:00 AM,8901 POINTER LN,F,W,White,3122136,10106172,4,1,78758,407,TRAVIS COUNTY
33426293: 2020690802,2020690802,03/09/2020 12:00:00 AM,7100 ROLAND JOHNSON DR,M,B,Black,3125376,10094734,4,1,78752,15,TRAVIS COUNTY
33490037: 20201660075,20201660075,06/14/2020 12:00:00 AM,3410 E 12TH ST,F,W,Hispanic,3128859,10074594,1,1,78721,21,TRAVIS COUNTY
33555678: 2020530760,2020530760,02/22/2020 12:00:00 AM,500 W 37TH ST,M,B,Black,3115452,10083087,9,1,78705,5,TRAVIS COUNTY
42860804: 20202761260,20202761260,10/02/2020 12:00:00 AM,117 W 4TH ST,M,W,White,3113746,10070111,9,1,78701,11,TRAVIS COUNTY
48890820: 2020111801,2020111801,01/11/2020 12:00:00 AM,6640 E US 290 HWY SVRD WB,M,B,Black,3129496,10090785,1,1,78752,402,TRAVIS COUNTY
50989075: 2020630698,2020630698,03/03/2020 12:00:00 AM,8400 BEECH DR,M,W,White,3122361,10103629,4,1,78758,401,TRAVIS COUNTY
50991691: 20202341405,20202341405,08/21/2020 12:00:00 AM,1406 TINNIN FORD RD,F,W,White,3119800,10061399,3,1,78741,23,TRAVIS COUNTY
51055496: 20201451692,20201451692,05/24/2020 12:00:00 AM,3300 MANOR RD,M,B,Black,3126868,10078022,1,1,78723,3,TRAVIS COUNTY
51055507: 20201290137,20201290137,05/08/2020 12:00:00 AM,1901 E WILLIAM CANNON DR,M,B,Black,3107758,10041483,2,1,78744,24.41,TRAVIS COUNTY
51055985: 2020790458,2020790458,03/19/2020 12:00:00 AM,12030 N LAMAR BLVD,M,B,Black,3132483,10116619,7,1,78758,419,TRAVIS COUNTY
51076954: 20201950709,20201950709,07/13/2020 12:00:00 AM,6709 WENTWORTH DR,M,B,Black,3149455,10080969,1,1,78724,22.22,TRAVIS COUNTY
51077249: 20201170990,20201170990,04/26/2020 12:00:00 AM,2800 LOCKE LN,M,B,Black,3105773,10060536,3,1,78704,13,TRAVIS COUNTY
51078003: 20203051681,20203051681,10/31/2020 12:00:00 AM,7811 S 1ST ST,M,B,Black,3099481,10039901,2,1,78745,24.22,TRAVIS COUNTY
51078003: 20203430327,20203430327,12/08/2020 12:00:00 AM,1901 MONTOPOLIS DR,M,B,Black,3127385,10055652,3,1,78741,23.21,TRAVIS COUNTY
51249924: 2020381173,2020381173,02/07/2020 12:00:00 AM,12424 RESEARCH BLVD SVRD SB,M,W,White,3108169,10128787,10,1,78759,25,TRAVIS COUNTY
51316285: 20201201330,20201201330,04/29/2020 12:00:00 AM,13600 N LAMAR BLVD,M,W,Hispanic,3135124,10127713,7,1,78753,421,TRAVIS COUNTY
51318642: 20203410726,20203410726,12/06/2020 12:00:00 AM,4626 PHILCO DR,F,W,White,3100301,10054093,5,1,78745,20,TRAVIS COUNTY
51327077: 20201960230,20201960230,07/14/2020 12:00:00 AM,11320 MENCHACA RD,M,W,White,3086517,10029328,5,1,78748,372,TRAVIS COUNTY
51327810: 20201360381,20201360381,05/15/2020 12:00:00 AM,7200 N IH 35 SVRD SB,F,B,Black,3125790,10094778,4,1,78752,400,TRAVIS COUNTY
51327810: 20201900462,20201900462,07/08/2020 12:00:00 AM,614 E ST JOHNS AVE,F,B,Black,3125492,10094907,4,1,78752,400,TRAVIS COUNTY
51327810: 20202060744,20202060744,07/24/2020 12:00:00 AM,7114 N IH 35 SVRD SB,F,B,Black,3125688,10094563,4,1,78752,15,TRAVIS COUNTY
51327810: 20202140483,20202140483,08/01/2020 12:00:00 AM,7114 N IH 35 SVRD SB,F,B,Black,3125688,10094563,4,1,78752,15,TRAVIS COUNTY
51382124: 20202621564,20202621564,09/19/2020 12:00:00 AM,3840 FAR WEST BLVD,M,W,White,3108172,10102997,10,1,78731,322,TRAVIS COUNTY
52822625: 2020781402,2020781402,03/18/2020 12:00:00 AM,2301 DURWOOD ST,M,U,Unknown,3110090,10061173,9,1,78704,13.12,TRAVIS COUNTY
52827029: 2020670184,2020670184,03/07/2020 12:00:00 AM,11301 FARRAH LN,M,W,Hispanic,3097156,10023899,5,1,78748,24,TRAVIS COUNTY
53281199: 20202430267,20202430267,08/30/2020 12:00:00 AM,8900 N IH 35 SVRD SB,F,W,Hispanic,3129388,10102200,4,1,78753,431,TRAVIS COUNTY
55574913: 20202840330,20202840330,10/10/2020 12:00:00 AM,7900 FM 969 RD,M,B,Black,3145299,10075735,1,1,78724,22.13,TRAVIS COUNTY
55771484: 20203571284,20203571284,12/22/2020 12:00:00 AM,7605 LUNAR DR,F,W,Hispanic,3101212,10039966,2,1,78745,24.22,TRAVIS COUNTY
56034064: 20202330586,20202330586,08/20/2020 12:00:00 AM,1000 E 51ST ST,M,W,White,3123812,10086476,9,1,78751,3,TRAVIS COUNTY
56164788: 20201861363,20201861363,07/04/2020 12:00:00 AM,10001 N CAPITAL OF TEXAS HWY NB,M,W,White,3114411,10115303,7,1,78759,324,TRAVIS COUNTY
57738104: 2020540843,2020540843,02/23/2020 12:00:00 AM,1434 W WELLS BRANCH PKWY,M,B,Black,3137595,10134828,7,1,78660,441,TRAVIS COUNTY
57738104: 20203261690,20203261690,11/21/2020 12:00:00 AM,1825 S PLEASANT VALLEY RD,M,B,Black,3121283,10058689,3,1,78741,23.24,TRAVIS COUNTY
60096901: 2020971271,2020971271,04/06/2020 12:00:00 AM,1342 LAMAR SQUARE DR,M,W,White,3107726,10065373,5,1,78704,13.10,TRAVIS COUNTY
60362250: 20201060454,20201060454,04/15/2020 12:00:00 AM,8140 EXCHANGE DR,F,W,White,3135514,10094306,1,1,78754,436,TRAVIS COUNTY
60558853: 20201270749,20201270749,05/06/2020 12:00:00 AM,8506 CONTOUR DR,F,W,Hispanic,3120876,10104923,7,1,78757,405,TRAVIS COUNTY
60948979: 20203480391,20203480391,12/13/2020 12:00:00 AM,9345 E US 290 HWY SVRD EB,M,B,Black,3145599,10093607,1,1,78724,22.20,TRAVIS COUNTY
60948979: 20203480668,20203480668,12/13/2020 12:00:00 AM,8500 E US 290 HWY SVRD WB,M,B,Black,3139713,10093546,1,1,78754,436,TRAVIS COUNTY
61997589: 20202660099,20202660099,09/22/2020 12:00:00 AM,4605 SHERWYN DR,M,W,Hispanic,3139951,10076130,1,1,78725,22.14,TRAVIS COUNTY
62915714: 20202251153,20202251153,08/12/2020 12:00:00 AM,709 E ANDERSON LN SVRD EB,F,W,Hispanic,3126923,10097016,4,1,78752,400,TRAVIS COUNTY
64292660: 20201040343,20201040343,04/13/2020 12:00:00 AM,916 E KOENIG LN SVRD WB,F,W,White,3124204,10090543,4,1,78752,15,TRAVIS COUNTY
64297595: 20203390091,20203390091,12/04/2020 12:00:00 AM,6707 CAMERON RD,M,B,Black,3129252,10090848,1,1,78752,402,TRAVIS COUNTY
64422431: 2020700652,2020700652,03/10/2020 12:00:00 AM,11100 N IH 35 NB,M,W,Hispanic,3134096,10110220,1,1,78753,416,TRAVIS COUNTY
64749874: 20202871370,20202871370,10/13/2020 12:00:00 AM,9052 GALEWOOD DR,M,B,Black,3122219,10107562,4,1,78758,407,TRAVIS COUNTY
66127174: 20203130188,20203130188,11/08/2020 12:00:00 AM,4405 E RIVERSIDE DR,F,B,Hispanic,3120615,10058135,3,1,78741,23.14,TRAVIS COUNTY
66127499: 20202020097,20202020097,07/20/2020 12:00:00 AM,919 E 32ND ST,M,W,Hispanic,3119190,10079092,9,1,78705,4,TRAVIS COUNTY
67045251: 2020561437,2020561437,02/25/2020 12:00:00 AM,9618 MENCHACA RD,M,W,Hispanic,3089699,10036663,5,1,78748,318,TRAVIS COUNTY
67045251: 20203180073,20203180073,11/13/2020 12:00:00 AM,620 W SLAUGHTER LN,M,W,Hispanic,3097065,10035967,2,1,78748,24.23,TRAVIS COUNTY
67436806: 20203051485,20203051485,10/31/2020 12:00:00 AM,10800 RESEARCH BLVD SB,M,W,White,3112206,10119693,10,1,78759,308,TRAVIS COUNTY
68223548: 20201140866,20201140866,04/23/2020 12:00:00 AM,2504 DURWOOD ST,F,W,White,3109369,10060137,3,1,78704,13,TRAVIS COUNTY
72155870: 20201761359,20201761359,06/24/2020 12:00:00 AM,BERKMAN DR / E 51ST ST,M,W,Hispanic,3127868,10084110,4,1,78723,21,TRAVIS COUNTY
72483443: 2020560480,2020560480,02/25/2020 12:00:00 AM,2609 ROSEWOOD AVE,M,W,Hispanic,3125927,10072559,1,1,78702,8,TRAVIS COUNTY
72483443: 20201341498,20201341498,05/13/2020 12:00:00 AM,5209 BOGEY CT,M,W,Hispanic,3115795,10043865,2,1,78744,24.13,TRAVIS COUNTY
72483880: 20202220130,20202220130,08/09/2020 12:00:00 AM,2501 ANKEN DR,M,W,Hispanic,3119407,10056791,3,1,78741,23.16,TRAVIS COUNTY
72486078: 20201141208,20201141208,04/23/2020 12:00:00 AM,6201 SNEED CV [BLD: 8],M,U,Hispanic,3108421,10043651,2,1,78744,24.19,TRAVIS COUNTY
72877925: 20201611424,20201611424,06/09/2020 12:00:00 AM,1200 BLOCK E OLTORF ST,M,W,Hispanic,3113773,10058945,9,1,78704,23.23,TRAVIS COUNTY
73008645: 2020751276,2020751276,03/15/2020 12:00:00 AM,5800 TECHNI CENTER DR,M,B,Black,3136582,10075176,1,1,78721,21.10,TRAVIS COUNTY
77398454: 20203561134,20203561134,12/21/2020 12:00:00 AM,7020 GRAND CANYON DR,F,W,White,3128790,10092240,4,1,78752,434,TRAVIS COUNTY
77595181: 20201800117,20201800117,06/28/2020 12:00:00 AM,1231 ROSEWOOD AVE,M,B,Black,3119777,10071075,1,1,78702,8,TRAVIS COUNTY
80937229: 2020330786,2020330786,02/02/2020 12:00:00 AM,1603 E OLTORF ST,M,W,White,3115464,10058091,3,1,78741,23,TRAVIS COUNTY
82969089: 2020701734,2020701734,03/10/2020 12:00:00 AM,5219 TAHOE TRL,M,W,White,3095282,10054370,5,1,78745,303,TRAVIS COUNTY
84017413: 20202511406,20202511406,09/07/2020 12:00:00 AM,4430 MENCHACA RD,M,W,White,3099912,10056139,5,1,78745,303,TRAVIS COUNTY
84935596: 20202331559,20202331559,08/20/2020 12:00:00 AM,2301 GROVE BLVD,M,W,Hispanic,3125756,10054568,3,1,78741,23.14,TRAVIS COUNTY
85066357: 2020250325,2020250325,01/25/2020 12:00:00 AM,1660 E 51ST ST,F,B,Black,3127856,10084304,4,1,78723,21,TRAVIS COUNTY
85066357: 20203051600,20203051600,10/31/2020 12:00:00 AM,5605 SPRINGDALE RD,F,B,Black,3135854,10082627,1,1,78723,21,TRAVIS COUNTY
85197815: 20203541439,20203541439,12/19/2020 12:00:00 AM,6838 LA CONCHA PASS,F,W,White,3072042,10054872,8,1,78749,347,TRAVIS COUNTY
85852503: 20202871224,20202871224,10/13/2020 12:00:00 AM,400 BLOCK CONGRESS AVE,M,W,White,3113984,10070176,9,1,78701,11,TRAVIS COUNTY
89457093: 20202790082,20202790082,10/05/2020 12:00:00 AM,5000 N IH 35 NB,M,B,Black,3124273,10086181,9,1,78723,3,TRAVIS COUNTY
89457232: 20202040601,20202040601,07/22/2020 12:00:00 AM,1501 E HOWARD LN,M,W,White,3144857,10121346,7,1,78754,439,TRAVIS COUNTY
89458179: 20201161123,20201161123,04/25/2020 12:00:00 AM,4200 S IH 35 SVRD SB,F,W,White,3111293,10051360,3,1,78745,24,TRAVIS COUNTY
90442900: 20203550448,20203550448,12/20/2020 12:00:00 AM,6305 CAMERON RD,M,B,Black,3128819,10090096,1,1,78723,21,TRAVIS COUNTY
90445330: 20203090615,20203090615,11/04/2020 12:00:00 AM,100 E 5TH ST,F,B,Black,3114233,10070424,9,1,78701,11,TRAVIS COUNTY
93651559: 20202610733,20202610733,09/17/2020 12:00:00 AM,9133 NORTHGATE BLVD,F,W,White,3121932,10108440,4,1,78758,407,TRAVIS COUNTY
94568747: 20203461553,20203461553,12/11/2020 12:00:00 AM,4018 N LAMAR BLVD,M,W,White,3114508,10085637,10,1,78756,2,TRAVIS COUNTY
94570166: 20202910312,20202910312,10/17/2020 12:00:00 AM,400 E KOENIG LN,M,W,Hispanic,3122131,10090236,4,1,78752,15,TRAVIS COUNTY
94699830: 20203160592,20203160592,11/11/2020 12:00:00 AM,6607 GUADALUPE ST,M,W,White,3121686,10094380,4,1,78752,15,TRAVIS COUNTY
94699830: 20203391173,20203391173,12/04/2020 12:00:00 AM,1030 NORWOOD PARK BLVD,M,W,White,3129997,10096983,4,1,78753,403,TRAVIS COUNTY
94962151: 202081204,202081204,01/08/2020 12:00:00 AM,12916 HEYERDAHL DR,F,B,Black,3141997,10119994,7,1,78753,439,TRAVIS COUNTY
94962151: 20202271710,20202271710,08/14/2020 12:00:00 AM,12916 HEYERDAHL DR,F,B,Black,3141997,10119994,7,1,78753,439,TRAVIS COUNTY
95947016: 20202351268,20202351268,08/22/2020 12:00:00 AM,LOYOLA LN / SENDERO HILLS PKWY,M,B,Black,3146209,10082222,1,1,78724,22.13,TRAVIS COUNTY
