Unique ID,Primary Key,Occurred Date,Occurred Time,Location,GO Sector Name,Nature of Contact,Reason Desc,R2R Level,Master Subject ID,Highest Subject Resistance by R2R,Weapon Used 1,Weapon Used 2,Weapon Used 3,Weapon Used 4,Weapon Used 5,Number of Shots,Highest Subject Injury by R2R,Effects Officer Desc,Officer Commission Date,Officer Years of Experience Ranges,Officer Yrs of Service,Officer Organization Desc,X Coordinate,Y Coordinate,Council District,County Code,Zip Code,Census Tract,County Description,Highest R2R Level,Used Firearm(s),Used Impact Weapon(s),Used Taser(s),Used Canine(s),Used Chemical Agent(s),Used PIT(s),Used Weaponless
20205201396947331AP7804,2020520139,02/21/2020 12:00:00 AM,0155,401 E 6TH ST,George,6-SELF-INITIATED SUBJECT STOP [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,6947331: 2020520139,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/12/2014 12:00:00 AM,1 - 5,5,GEORGE 400 REG I EVENING,3115440,10070324,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20205201396947331AP7884,2020520139,02/21/2020 12:00:00 AM,-,401 E 6TH ST,George,6-SELF-INITIATED SUBJECT STOP [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,6947331: 2020520139,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/20/2015 12:00:00 AM,1 - 5,5,GEORGE 400 REG I EVENING,3115440,10070324,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20205708261260164AP4403,2020570826,02/26/2020 12:00:00 AM,1043,5203 CAMERON RD,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,1260164: 2020570826,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,-,05/25/2001 12:00:00 AM,16 - 20,19,ADAM 200 REG II PATROL,3124815,10086285,4,1,78723,21,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20205708261260164AP7071,2020570826,02/26/2020 12:00:00 AM,1043,5203 CAMERON RD,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,1260164: 2020570826,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,-,10/07/2011 12:00:00 AM,6 - 10,8,IDA 100 REG I PATROL,3124815,10086285,4,1,78723,21,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20205902045033271AP8063,2020590204,02/28/2020 12:00:00 AM,0256,2600 WICKERSHAM LN,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,5033271: 2020590204,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,1,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,11/13/2015 12:00:00 AM,1 - 5,4,HENRY 800 REG III PATROL,3119901,10054805,3,1,78741,23.13,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20205902045033271AP8216,2020590204,02/28/2020 12:00:00 AM,0256,2600 WICKERSHAM LN,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,5033271: 2020590204,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,HENRY 800 REG III PATROL,3119901,10054805,3,1,78741,23.13,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20206320479192537AP8217,2020632047,03/03/2020 12:00:00 AM,2354,4600 NUCKOLS CROSSING RD,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,9192537: 2020632047,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,FRANK 300 REG IV PATROL,3117292,10045926,2,1,78744,24.13,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20206716701262272AP5169,2020671670,03/07/2020 12:00:00 AM,-,310 W 2ND ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO DEFEND REPORTING OFFICER,4,1262272: 2020671670,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/18/2004 12:00:00 AM,16 - 20,16,SPECIAL INVESTIGATIONS,3112984,10069766,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20206802201262175AP7705,2020680220,03/08/2020 12:00:00 AM,0315,708 E 6TH ST,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO DEFEND REPORTING OFFICER,3,1262175: 2020680220,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/30/2014 12:00:00 AM,6 - 10,6,MOUNTED PATROL,3116608,10070123,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20206802291262983AP7592,2020680229,03/08/2020 12:00:00 AM,-,E 6TH ST / NECHES ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO DEFEND ANOTHER,3,1262983: 2020680229,4 - Preparatory Resistance,CHEMICAL AGENT - O C SPRAY,-,-,-,-,-,8 - None Reported,-,03/21/2014 12:00:00 AM,6 - 10,6,GEORGE 500 REG I EVENING,3115762,10070320,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,1,0,0
20207012393932571AP8542,2020701239,03/10/2020 12:00:00 AM,1630,8906 WALL ST,Edward,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,3932571: 2020701239,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 300 REG II PATROL,3136206,10098294,1,1,78754,436,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20207012393932571AP8675,2020701239,03/10/2020 12:00:00 AM,1630,8906 WALL ST,Edward,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,3932571: 2020701239,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 300 REG II PATROL,3136206,10098294,1,1,78754,436,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20207076731729169AP7423,202070767,01/07/2020 12:00:00 AM,-,6201 E US 290 HWY SVRD EB,Ida,1-TRAFFIC STOP [Motor Vehicle Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,31729169: 202070767,4 - Preparatory Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/22/2013 12:00:00 AM,6 - 10,7,METRO TAC REGION 1,3126486,10090455,1,1,78723,21,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20207307177865446AP7049,2020730717,03/13/2020 12:00:00 AM,-,2015 E RIVERSIDE DR,Henry,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",3,7865446: 2020730717,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/07/2011 12:00:00 AM,6 - 10,8,HENRY 200 REG III PATROL,3119270,10060529,3,1,78741,23.16,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20207307177865446AP7608,2020730717,03/13/2020 12:00:00 AM,-,2015 E RIVERSIDE DR,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,7865446: 2020730717,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,03/21/2014 12:00:00 AM,6 - 10,6,HENRY 200 REG III PATROL,3119270,10060529,3,1,78741,23.16,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20207415105574008AP7220,2020741510,03/14/2020 12:00:00 AM,1958,1900 SIMOND AVE,Baker,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,5574008: 2020741510,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,03/23/2012 12:00:00 AM,6 - 10,8,BAKER 400 REG I PATROL,3126356,10081660,9,1,78723,3,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20207415105574008AP7765,2020741510,03/14/2020 12:00:00 AM,1958,1900 SIMOND AVE,Baker,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,5574008: 2020741510,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,12/12/2014 12:00:00 AM,1 - 5,5,GEORGE 400 REG I EVENING,3126356,10081660,9,1,78723,3,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20207415105574008AP9116,2020741510,03/14/2020 12:00:00 AM,1958,1900 SIMOND AVE,Baker,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,5574008: 2020741510,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,<1,0,ACADEMY CADET TRAINING REG II,3126356,10081660,9,1,78723,3,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208120494962151AP7841,202081204,01/08/2020 12:00:00 AM,1659,12916 HEYERDAHL DR,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,94962151: 202081204,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,03/20/2015 12:00:00 AM,1 - 5,5,EDWARD 300 REG II PATROL,3141997,10119994,7,1,78753,439,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208120494962151AP8542,202081204,01/08/2020 12:00:00 AM,1659,12916 HEYERDAHL DR,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,94962151: 202081204,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 300 REG II PATROL,3141997,10119994,7,1,78753,439,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208403235025884AP5663,2020840323,03/24/2020 12:00:00 AM,0728,2710 S 1ST ST,David,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,5025884: 2020840323,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/23/2006 12:00:00 AM,11 - 15,14,DAVID 200 REG IV PATROL,3108221,10059473,3,1,78704,13,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208403235025884AP7855,2020840323,03/24/2020 12:00:00 AM,0732,2710 S 1ST ST,David,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,5025884: 2020840323,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/20/2015 12:00:00 AM,1 - 5,5,DAVID 200 REG IV PATROL,3108221,10059473,3,1,78704,13,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208415739634486AP5607,2020841573,03/24/2020 12:00:00 AM,-,MEADOWMEAR DR / WARRINGTON DR,Edward,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,9634486: 2020841573,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/23/2006 12:00:00 AM,11 - 15,14,EDWARD 700 REG II PATROL,3135658,10104982,4,1,78753,416,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208415739634486AP8241,2020841573,03/24/2020 12:00:00 AM,-,MEADOWMEAR DR / WARRINGTON DR,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,9634486: 2020841573,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,EDWARD 300 REG II PATROL,3135658,10104982,4,1,78753,416,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208415739634486AP8542,2020841573,03/24/2020 12:00:00 AM,0045,MEADOWMEAR DR / WARRINGTON DR,Edward,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,9634486: 2020841573,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 300 REG II PATROL,3135658,10104982,4,1,78753,416,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208415739634486AP8675,2020841573,03/24/2020 12:00:00 AM,0044,MEADOWMEAR DR / WARRINGTON DR,Edward,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,9634486: 2020841573,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 300 REG II PATROL,3135658,10104982,4,1,78753,416,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208613699192537AP8743,2020861369,03/26/2020 12:00:00 AM,2222,810 E SLAUGHTER LN,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,9192537: 2020861369,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,09/02/2018 12:00:00 AM,1 - 5,2,FRANK 400 REG IV PATROL,3104782,10031065,2,1,78744,24.51,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20208613699192537AP8783,2020861369,03/26/2020 12:00:00 AM,2222,810 E SLAUGHTER LN,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,9192537: 2020861369,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,09/01/2018 12:00:00 AM,1 - 5,2,FRANK 800 REG IV PATROL,3104782,10031065,2,1,78744,24.51,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010098459887669AP8115,202010098,01/01/2020 12:00:00 AM,0018,404 E 6TH ST,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459887669: 202010098,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,07/08/2016 12:00:00 AM,1 - 5,3,GEORGE 1100 REG I NIGHTS,3115542,10070511,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010098459887669AP8422,202010098,01/01/2020 12:00:00 AM,0018,404 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459887669: 202010098,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/23/2017 12:00:00 AM,1 - 5,3,GEORGE 1100 REG I NIGHTS,3115542,10070511,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
202010098459887669AP8895,202010098,01/01/2020 12:00:00 AM,0020,404 E 6TH ST,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459887669: 202010098,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,-,05/10/2019 12:00:00 AM,1 - 5,1,BAKER 700 REG I PATROL,3115542,10070511,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010203165103968AP8948,202010203,01/01/2020 12:00:00 AM,0047,1100 REINLI ST,Ida,5-VIEWED OFFENSE [non MV-Stop],"IN CUSTODY, MAINTAINING CONTROL",4,165103968: 202010203,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,ACADEMY CADET TRAINING REG II,3126350,10088845,4,1,78723,21,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010385459887835AP3936,202010385,01/01/2020 12:00:00 AM,-,600 BLOCK SAN JACINTO BLVD,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO DEFEND REPORTING OFFICER,3,459887835: 202010385,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,07/09/1999 12:00:00 AM,21+,20,GEORGE 1100 REG I NIGHTS,3115110,10070699,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
202010421459785447AP6614,202010421,01/01/2020 12:00:00 AM,0149,302 E 6TH ST,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO DEFEND ANOTHER,4,459785447: 202010421,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,ACADEMY CADET TRAINING REG II,3115181,10070609,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010421459785447AP7284,202010421,01/01/2020 12:00:00 AM,0130,302 E 6TH ST,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO DEFEND ANOTHER,4,459785447: 202010421,3 - Defensive Resistance,-,-,-,-,-,-,6 - No Complaint Of Injury/Pain,MINOR INJURY,11/30/2012 12:00:00 AM,6 - 10,7,GEORGE 200 REG I DAYS,3115181,10070609,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,0
202010500459033318AP4642,202010500,01/01/2020 12:00:00 AM,0211,10900 RESEARCH BLVD SB,Adam,1-TRAFFIC STOP [Motor Vehicle Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459033318: 202010500,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,02/08/2002 12:00:00 AM,16 - 20,18,ADAM 800 REG II PATROL,3112234,10120176,10,1,78759,308,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010564459121982AP7548,202010564,01/01/2020 12:00:00 AM,0223,7000 GRAND CANYON DR,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459121982: 202010564,3 - Defensive Resistance,CED - PRONGS MISSED-ENTER # CYCLES (use #shots field),-,-,-,-,1,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/13/2013 12:00:00 AM,6 - 10,6,IDA 800 REG I PATROL,3128844,10092183,4,1,78752,434,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
202010564459121982AP7694,202010564,01/01/2020 12:00:00 AM,0224,7000 GRAND CANYON DR,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459121982: 202010564,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/30/2014 12:00:00 AM,6 - 10,6,IDA 800 REG I PATROL,3128844,10092183,4,1,78752,434,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
202010598459888459AP8546,202010598,01/01/2020 12:00:00 AM,2027,833 FAIRFIELD DR,Edward,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459888459: 202010598,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 800 REG II PATROL,3125789,10103174,4,1,78758,401,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010598459888459AP8947,202010598,01/01/2020 12:00:00 AM,-,833 FAIRFIELD DR,Edward,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",3,459888459: 202010598,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,ACADEMY CADET TRAINING REG II,3125789,10103174,4,1,78758,401,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
202010803585032690AP4695,20201080358,04/17/2020 12:00:00 AM,0825,2900 BLOCK GONZALES ST,Charlie,6-SELF-INITIATED SUBJECT STOP [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,5032690: 20201080358,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,5 - Complaint Of Injury/Pain But None Observed,-,05/10/2002 12:00:00 AM,16 - 20,18,CHARLIE 100 REG III PATROL,3125264,10068080,3,1,78702,9,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
202010803585032690AP8211,20201080358,04/17/2020 12:00:00 AM,0900,2900 BLOCK GONZALES ST,Charlie,6-SELF-INITIATED SUBJECT STOP [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,5032690: 20201080358,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,CHARLIE 100 REG III PATROL,3125264,10068080,3,1,78702,9,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010803585032690AP8282,20201080358,04/17/2020 12:00:00 AM,0815,2900 BLOCK GONZALES ST,Charlie,6-SELF-INITIATED SUBJECT STOP [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,5032690: 20201080358,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,CHARLIE 200 REG III PATROL,3125264,10068080,3,1,78702,9,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202010927459799073AP8403,202010927,01/01/2020 12:00:00 AM,0456,2004 E STASSNEY LN,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459799073: 202010927,3 - Defensive Resistance,CED - PRONGS MISSED-ENTER # CYCLES (use #shots field),-,-,-,-,2,6 - No Complaint Of Injury/Pain,COMPLAINT OF INJURY/PAIN,09/02/2018 12:00:00 AM,1 - 5,1,CHARLIE 800 REG III PATROL,3110108,10044222,2,1,78744,24.11,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
202011013805007314AP8557,20201101380,04/19/2020 12:00:00 AM,0030,8128 N IH 35 SVRD SB,Edward,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,5007314: 20201101380,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 500 REG II PATROL,3127902,10098807,4,1,78753,400,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202011013805007314AP8599,20201101380,04/19/2020 12:00:00 AM,0149,8128 N IH 35 SVRD SB,Edward,1-TRAFFIC STOP [Motor Vehicle Stop],"IN CUSTODY, MAINTAINING CONTROL",4,5007314: 20201101380,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 500 REG II PATROL,3127902,10098807,4,1,78753,400,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202011013805007314AP8795,20201101380,04/19/2020 12:00:00 AM,-,8128 N IH 35 SVRD SB,Edward,1-TRAFFIC STOP [Motor Vehicle Stop],"IN CUSTODY, MAINTAINING CONTROL",4,5007314: 20201101380,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,09/01/2018 12:00:00 AM,1 - 5,2,EDWARD 700 REG II PATROL,3127902,10098807,4,1,78753,400,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
202011095527066807AP6499,2020110955,01/11/2020 12:00:00 AM,1527,13601 SEA BISCUIT DR,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,27066807: 2020110955,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/02/2009 12:00:00 AM,11 - 15,11,HENRY 100 REG III PATROL,3156962,10036565,2,1,78617,24.53,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
